,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,tags,replies,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,gif_url,gif_thumb,video_url,video_thumb,is_quote_status,quote_id,quote_url,is_reply_to,has_parent_tweet
4210,1072037845479505921,1072019664971022336,1544428714000,2018-12-10,14:58:34,WIB,199946157,amy_sk19,Amy.SKusdiyanti,,Oke terima kasih informasinya,[],"[{'id': 199946157, 'id_str': '199946157', 'screen_name': 'Amy_SK19'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Amy_SK19/status/1072037845479505921,,,,,,0,0,,1,1
4212,1072036637574459392,1071918195433328640,1544428426000,2018-12-10,14:53:46,WIB,1051329726063636482,ghazyraiss,RaissGhazy,,Apakah kartu yg tidak aktif krn ada tunggakan setelah tunggakan dibayar kartu langsung aktif,[],"[{'id': 1051329726063636482, 'id_str': '1051329726063636482', 'screen_name': 'GhazyRaiss'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/GhazyRaiss/status/1072036637574459392,,,,,,0,0,,1,1
4216,1072031835352326144,1072000928113340416,1544427281000,2018-12-10,14:34:41,WIB,591701512,mancung_mania,T-RIFA'I,,Owh gitu y saya buatkan,[],"[{'id': 591701512, 'id_str': '591701512', 'screen_name': 'Mancung_Mania'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/Mancung_Mania/status/1072031835352326144,,,,,,0,0,,1,1
4217,1072031690325782528,1071986283537326080,1544427247000,2018-12-10,14:34:07,WIB,578807441,bibinbarus,bintang,,coba dr atm kak..,[],"[{'id': 578807441, 'id_str': '578807441', 'screen_name': 'bibinbarus'}, {'id': 2439899988, 'id_str': '2439899988', 'screen_name': 'mo_saviQ'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/bibinbarus/status/1072031690325782528,,,,,,0,0,,1,1
4222,1072030539031310336,1072009925990072320,1544426972000,2018-12-10,14:29:32,WIB,235941092,surehm9,SRM,,"Kalo di faskes tidak bisa melayani operasi misalnya, apa faskes lain bisa melayani operasi tersebut?",[],"[{'id': 235941092, 'id_str': '235941092', 'screen_name': 'surehm9'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/surehm9/status/1072030539031310336,,,,,,0,0,,1,1
4225,1072028736164253696,1072019664971022336,1544426542000,2018-12-10,14:22:22,WIB,199946157,amy_sk19,Amy.SKusdiyanti,,"Untuk pembayaran premi apa bisa perorang dalam 1 KK ? Maksudnya 1 KK itu ada 2 orang misal A dan B, apakah bisa hanya membayar premi A saja ? Apa premi itu untuk 1 KK ?",[],"[{'id': 199946157, 'id_str': '199946157', 'screen_name': 'Amy_SK19'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Amy_SK19/status/1072028736164253696,,,,,,0,0,,1,1
4228,1072027702431899650,1072018211527307265,1544426296000,2018-12-10,14:18:16,WIB,100496632,roomie04,Rumaningsih,,"Peserta sebelumnya di RSB Santa Maria dari tgl 26 Nov 2018, dan dipindah ke rsud Ahmad Yani Metro tgl 8 Dec 2018",[],"[{'id': 100496632, 'id_str': '100496632', 'screen_name': 'Roomie04'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Roomie04/status/1072027702431899650,,,,,,0,0,,1,1
4229,1072026629944164353,1071643081814855686,1544426040000,2018-12-10,14:14:00,WIB,2312885166,yanuarpramono,Yanuar Pramono Ady,,"Nah klo waktu periksa dokter nya di RS yg ga pny alat unt pemeriksaan lab tersebut & dokter bilang pemeriksaan lab tidak di tanggung, trus pasien harus gimana? @BPJSKesehatanRI",[],"[{'id': 2312885166, 'id_str': '2312885166', 'screen_name': 'yanuarpramono'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/yanuarpramono/status/1072026629944164353,,,,,,0,0,,1,1
4230,1072024741584691200,1072000928113340416,1544425590000,2018-12-10,14:06:30,WIB,591701512,mancung_mania,T-RIFA'I,,Kan ini ada orang dlu daftar bpjs mandiri skrg tidak mampu membayar gimana ya cara menghapus dr bpjs tsbt  Nanti di masukan PBI saja,[],"[{'id': 591701512, 'id_str': '591701512', 'screen_name': 'Mancung_Mania'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],4,0,0,,[],https://twitter.com/Mancung_Mania/status/1072024741584691200,,,,,,0,0,,1,1
4231,1072023694430498816,1072023694430498816,1544425340000,2018-12-10,14:02:20,WIB,492715006,azisz_,M Azis M,,"@BPJSKesehatanRI Min apakah anak yg sudah berusia 5 tahun bisa diajukan BPJS PBI? Status Ibunya sudah menjadi peserta BPJS PBI. Kalau bisa, syaratnya apa saja ya? Terimakasih.",[],"[{'id': 492715006, 'id_str': '492715006', 'screen_name': 'aziSz_'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/aziSz_/status/1072023694430498816,,,,,,0,0,,0,0
4232,1072023564126015489,1071944853074804736,1544425309000,2018-12-10,14:01:49,WIB,301266056,bengkigustiawan,Bengki Gustiawan,,"Sudah saya DM min, mohon balasannya.",[],"[{'id': 301266056, 'id_str': '301266056', 'screen_name': 'bengkigustiawan'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/bengkigustiawan/status/1072023564126015489,,,,,,0,0,,1,1
4234,1072019664971022336,1072019664971022336,1544424379000,2018-12-10,13:46:19,WIB,199946157,amy_sk19,Amy.SKusdiyanti,,Selamat siang @BPJSKesehatanRI ada yg ingin saya tanyakan terkait premi,[],"[{'id': 199946157, 'id_str': '199946157', 'screen_name': 'Amy_SK19'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Amy_SK19/status/1072019664971022336,,,,,,0,0,,0,0
4236,1072018301910274054,1071970921164955648,1544424054000,2018-12-10,13:40:54,WIB,593473479,sekarrrtiaaa,Sekar Setianingsih,,Oke min. Terima kasih infonya.,[],"[{'id': 593473479, 'id_str': '593473479', 'screen_name': 'sekarrrtiaaa'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/sekarrrtiaaa/status/1072018301910274054,,,,,,0,0,,1,1
4238,1072015222125166593,1071042311277035520,1544423320000,2018-12-10,13:28:40,WIB,100496632,roomie04,Rumaningsih,,"Saya dftr dari tgl 29Nov dan sudah dicoba sec berkala tetap tdk bisa,hingga hari ini saya dtng ke kntr bpjs, stlh dibuatkn laporn baru bisa.",[],"[{'id': 100496632, 'id_str': '100496632', 'screen_name': 'Roomie04'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/Roomie04/status/1072015222125166593,,,,,,0,0,,1,1
4239,1072015217947664384,1071986283537326080,1544423319000,2018-12-10,13:28:39,WIB,2439899988,mo_saviq,مو سافيك الفتاح,,"Tdi malam sy coba gak bisa.hari ini tdi sy coba BMT jg gak bisa,biasa nya sy kalau bayar di BMT.tks",[],"[{'id': 2439899988, 'id_str': '2439899988', 'screen_name': 'mo_saviQ'}, {'id': 578807441, 'id_str': '578807441', 'screen_name': 'bibinbarus'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],2,0,0,,[],https://twitter.com/mo_saviQ/status/1072015217947664384,,,,,,0,0,,1,1
4241,1072011141667160064,1072011141667160064,1544422347000,2018-12-10,13:12:27,WIB,46342967,hidayatdwi,dwi hidayat,,"Yth. Admin @BPJSKesehatanRI kami akan melakukan pembayaran, namun muncul tulisan seperti di bawah. Mohb penjelasan. Terima kasih.  pic.twitter.com/lr1hIZoBLl",[],"[{'id': 46342967, 'id_str': '46342967', 'screen_name': 'hidayatdwi'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/DuCMaoGVsAA9sPH.jpg'],1,0,0,,[],https://twitter.com/hidayatdwi/status/1072011141667160064,,,,,,0,0,,0,0
4242,1072009925990072320,1072009925990072320,1544422057000,2018-12-10,13:07:37,WIB,235941092,surehm9,SRM,,@BPJSKesehatanRI jika menggunakan faskes yg bukan kita pilih saat mendaftar bpjs apa tetap dilayani?,[],"[{'id': 235941092, 'id_str': '235941092', 'screen_name': 'surehm9'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/surehm9/status/1072009925990072320,,,,,,0,0,,0,0
4243,1072007477468622853,1071042311277035520,1544421474000,2018-12-10,12:57:54,WIB,100496632,roomie04,Rumaningsih,,"Kasus saya sama.setelah bisa, ternyta wktu tunggunya baru terhitung.saya kecewa krn kesalahan sistem, peserta yg jd korban.",[],"[{'id': 100496632, 'id_str': '100496632', 'screen_name': 'Roomie04'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/Roomie04/status/1072007477468622853,,,,,,0,0,,1,1
4245,1072003326567280640,1071977345282564096,1544420484000,2018-12-10,12:41:24,WIB,78296384,roymohem,Roy Mustafa,,Via DM yah min,[],"[{'id': 78296384, 'id_str': '78296384', 'screen_name': 'RoyMohem'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/RoyMohem/status/1072003326567280640,,,,,,0,0,,1,1
4248,1072001007284932608,1071986283537326080,1544419931000,2018-12-10,12:32:11,WIB,578807441,bibinbarus,bintang,,"ke alfamart, alfamidi kak..indomaret jg bisa..blibli.com blh",[],"[{'id': 578807441, 'id_str': '578807441', 'screen_name': 'bibinbarus'}, {'id': 2439899988, 'id_str': '2439899988', 'screen_name': 'mo_saviQ'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/bibinbarus/status/1072001007284932608,,,,,,0,0,,1,1
4249,1072000928113340416,1072000928113340416,1544419912000,2018-12-10,12:31:52,WIB,591701512,mancung_mania,T-RIFA'I,,@BPJSKesehatanRI selamat siang,[],"[{'id': 591701512, 'id_str': '591701512', 'screen_name': 'Mancung_Mania'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Mancung_Mania/status/1072000928113340416,,,,,,0,0,,0,0
4259,1071993914368811008,1071955579688517633,1544418240000,2018-12-10,12:04:00,WIB,385340021,ii_chabey,Beyrisa Raturahmi,,jika pinjam rekening sepupu yang tidak satu KK berarti boleh?,[],"[{'id': 385340021, 'id_str': '385340021', 'screen_name': 'ii_chabey'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/ii_chabey/status/1071993914368811008,,,,,,0,0,,1,1
4260,1071993809473482754,1071993809473482754,1544418215000,2018-12-10,12:03:35,WIB,494944881,eapryani,ella apryani,,"@BPJSKesehatanRI siang min, sy mau tanya. Sy baru urus bpjs, yg belum punya cuma sy dan nenek sisanya ditanggung ibu (ibu PNS). Sy urus untuk 2org (sy dan nenek) tp muncul tagihan untuk 3org (sy, nenek dan adik) padahal kan adik sy udh jd tanggungan ibu. Itu gimana?",[],"[{'id': 494944881, 'id_str': '494944881', 'screen_name': 'EApryani'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/EApryani/status/1071993809473482754,,,,,,0,0,,0,0
4264,1071988686437240832,1071973844229836800,1544416994000,2018-12-10,11:43:14,WIB,99109894,diniidinoii,Andini Chaniago,,dan saya juga mau sekalian daftarkan suami. akan tetapi suami dr kantornya baru dpt bpjs setelah 2 bln kerja. apakah saya daftarkan mandiri dulu atau bagaimana? terimakasih.,[],"[{'id': 99109894, 'id_str': '99109894', 'screen_name': 'diniidinoii'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/diniidinoii/status/1071988686437240832,,,,,,0,0,,1,1
4265,1071988520141565954,1071973844229836800,1544416954000,2018-12-10,11:42:34,WIB,99109894,diniidinoii,Andini Chaniago,,anak usia 32 hari. untuk kk sudah ada draft an nama anak akan tetapi surat keterangan lahirnya ada di capil karena proses pembuatan akta. apakah bisa? saya berstatus pegawai swasta,[],"[{'id': 99109894, 'id_str': '99109894', 'screen_name': 'diniidinoii'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],2,0,0,,[],https://twitter.com/diniidinoii/status/1071988520141565954,,,,,,0,0,,1,1
4269,1071986283537326080,1071986283537326080,1544416421000,2018-12-10,11:33:41,WIB,2439899988,mo_saviq,مو سافيك الفتاح,,sdah 5 hari ini mau bayar @BPJSKesehatanRI selalu gak bisa.kalau telat bayar aja kena denda...trus mau gimna ini admin!!!??,[],"[{'id': 2439899988, 'id_str': '2439899988', 'screen_name': 'mo_saviQ'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],2,0,0,,[],https://twitter.com/mo_saviQ/status/1071986283537326080,,,,,,0,0,,0,0
4270,1071985788127141894,1071975418264084481,1544416303000,2018-12-10,11:31:43,WIB,946604820776882176,memoopepoo,meo,,Kartunya sy Dm. Mohon di cek,[],"[{'id': 946604820776882176, 'id_str': '946604820776882176', 'screen_name': 'memoopepoo'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/memoopepoo/status/1071985788127141894,,,,,,0,0,,1,1
4274,1071983318629928960,1071983318629928960,1544415714000,2018-12-10,11:21:54,WIB,97893678,laelaamusdhalif,ラエラーちゃん,,@BPJSKesehatanRI min faskes 1 itu bisa di ubah gak ya? Misal dari puskesmas ke klinik yg 24 jam,[],"[{'id': 97893678, 'id_str': '97893678', 'screen_name': 'laelaamusdhalif'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/laelaamusdhalif/status/1071983318629928960,,,,,,0,0,,0,0
4278,1071982269789757440,1071970921164955648,1544415464000,2018-12-10,11:17:44,WIB,593473479,sekarrrtiaaa,Sekar Setianingsih,,Saya sudah ada ektp tapi suami saya belum min? Jadi suami saya harus urus ektp dulu ya?,[],"[{'id': 593473479, 'id_str': '593473479', 'screen_name': 'sekarrrtiaaa'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/sekarrrtiaaa/status/1071982269789757440,,,,,,0,0,,1,1
4284,1071979947982376961,1071955579688517633,1544414910000,2018-12-10,11:08:30,WIB,385340021,ii_chabey,Beyrisa Raturahmi,,Berarti kalau punya sepupu enggak boleh ya?,[],"[{'id': 385340021, 'id_str': '385340021', 'screen_name': 'ii_chabey'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/ii_chabey/status/1071979947982376961,,,,,,0,0,,1,1
4285,1071977345282564096,1071977345282564096,1544414290000,2018-12-10,10:58:10,WIB,78296384,roymohem,Roy Mustafa,,@BPJSKesehatanRI Siang min. Tadi sy melakukan pembayaran via ATM @BNI . Tp kok yg namanya tertulis di ATM nama anak sy. Padahal sy pakai nomor BPJS sy? Mohon pencerahan. Terima kasih,[],"[{'id': 78296384, 'id_str': '78296384', 'screen_name': 'RoyMohem'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 62455266, 'id_str': '62455266', 'screen_name': 'BNI'}]","['bpjskesehatanri', 'bni']",[],[],3,0,0,,[],https://twitter.com/RoyMohem/status/1071977345282564096,,,,,,0,0,,0,0
4286,1071976956579598336,1071967749566386177,1544414197000,2018-12-10,10:56:37,WIB,101114494,diddywibowo,Diddy Wibowo,,Sudah saya DM,[],"[{'id': 101114494, 'id_str': '101114494', 'screen_name': 'DiddyWibowo'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/DiddyWibowo/status/1071976956579598336,,,,,,0,0,,1,1
4287,1071976381553106945,1071976381553106945,1544414060000,2018-12-10,10:54:20,WIB,1058395914660806656,tattada1,tattadat,,@BPJSKesehatanRI apakah tes widal di puskesmas tidak ditanggung bpjs?,[],"[{'id': 1058395914660806656, 'id_str': '1058395914660806656', 'screen_name': 'tattada1'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/tattada1/status/1071976381553106945,,,,,,0,0,,0,0
4289,1071975418264084481,1071975418264084481,1544413830000,2018-12-10,10:50:30,WIB,946604820776882176,memoopepoo,meo,,Sy mau bayar tagihan mandiri desember. Tp pas mw byr lwt klik BCA statusnya tagihan sudah lunas. Apa bs di cek disini ?krn perasaan desmber blm byr @BPJSKesehatanRI,[],"[{'id': 946604820776882176, 'id_str': '946604820776882176', 'screen_name': 'memoopepoo'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/memoopepoo/status/1071975418264084481,,,,,,0,0,,0,0
4290,1071974664249851904,1071963069046128640,1544413650000,2018-12-10,10:47:30,WIB,1532625534,dennismandalyca,Dennis Mandalyca,,Sudah dikirim DM nya. Ada update ?,[],"[{'id': 1532625534, 'id_str': '1532625534', 'screen_name': 'dennismandalyca'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/dennismandalyca/status/1071974664249851904,,,,,,0,0,,1,1
4292,1071973844229836800,1071973844229836800,1544413455000,2018-12-10,10:44:15,WIB,99109894,diniidinoii,Andini Chaniago,,@BPJSKesehatanRI @BPJSTKinfo siang. mau tanya kalau mau daftar online bpjs untuk anak dengan status orgtua bekerja. itu pake aplikasi yang mana ya?lalu register ulang atau login pake bpjstku. thx,[],"[{'id': 99109894, 'id_str': '99109894', 'screen_name': 'diniidinoii'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 542377830, 'id_str': '542377830', 'screen_name': 'BPJSTKinfo'}]","['bpjskesehatanri', 'bpjstkinfo']",[],[],2,0,0,,[],https://twitter.com/diniidinoii/status/1071973844229836800,,,,,,0,0,,0,0
4294,1071972323228434432,1071972323228434432,1544413092000,2018-12-10,10:38:12,WIB,760707296880197632,el_yulianto,EL @You,,"@BPJSKesehatanRI kenapa dokternya sering datang terlambat ya, padahal pasien udah menunggu lama,belum lgi antriannya",[],"[{'id': 760707296880197632, 'id_str': '760707296880197632', 'screen_name': 'el_yulianto'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/el_yulianto/status/1071972323228434432,,,,,,0,0,,0,0
4295,1071971516026314753,1071971516026314753,1544412900000,2018-12-10,10:35:00,WIB,983551126623547392,cinderelalaland,A❤️,,@BPJSKesehatanRI cek dm admin mohon infonya ada masalahan dalam pembayaran bpjs,[],"[{'id': 983551126623547392, 'id_str': '983551126623547392', 'screen_name': 'cinderelalaland'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/cinderelalaland/status/1071971516026314753,,,,,,0,0,,0,0
4297,1071970921164955648,1071970921164955648,1544412758000,2018-12-10,10:32:38,WIB,593473479,sekarrrtiaaa,Sekar Setianingsih,,"@BPJSKesehatanRI min,saya mau buat bpjs di jakarta tapi ktp daerah, apa bisa? Atau harus buat sesuai ktp daerah?",[],"[{'id': 593473479, 'id_str': '593473479', 'screen_name': 'sekarrrtiaaa'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/sekarrrtiaaa/status/1071970921164955648,,,,,,0,0,,0,0
4298,1071970565961863169,1071963069046128640,1544412673000,2018-12-10,10:31:13,WIB,1532625534,dennismandalyca,Dennis Mandalyca,,DM sent,[],"[{'id': 1532625534, 'id_str': '1532625534', 'screen_name': 'dennismandalyca'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/dennismandalyca/status/1071970565961863169,,,,,,0,0,,1,1
4299,1071970114604425216,1071952976795684865,1544412566000,2018-12-10,10:29:26,WIB,199946157,amy_sk19,Amy.SKusdiyanti,,"Ini orang tua ? Oh begitu, saya harus cek dulu ya status kepesertaannya,  Oke terima kasih",[],"[{'id': 199946157, 'id_str': '199946157', 'screen_name': 'Amy_SK19'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Amy_SK19/status/1071970114604425216,,,,,,0,0,,1,1
4300,1071970023814492162,1071970023814492162,1544412544000,2018-12-10,10:29:04,WIB,3907382953,arex_ndezo,Jokotole,,"@BPJSKesehatanRI kami selama ini brobat di Rumah sakit type B, sedangkan system saat ini harus berjenjang mengikuti alur ke type C dulu, bagaimana cara supaya bisa tetap ke RS Type B masalahnya Rekam Medic kan sudah disana...!! Jadi sementara kami saay ini terpaksa nerobat umum..",[],"[{'id': 3907382953, 'id_str': '3907382953', 'screen_name': 'Arex_ndezo'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,1,,[],https://twitter.com/Arex_ndezo/status/1071970023814492162,,,,,,0,0,,0,0
